Drill Listing
=============
Drill: .008  Tool: 1  Feed: 0  Speed: 0
X 1505445  Y 1157649
X 1522500  Y 1157900
X 1527033  Y 1162837
X 1515600  Y 1164800
X 1509588  Y 1170598
X 1515847  Y 1175643
X 1505277  Y 1177014
X 1519120  Y 1183541
X 1512516  Y 1193004
X 1526659  Y 1193004
X 1509001  Y 1200000
X 1519587  Y 1200075
X 1509001  Y 1202984
X 1509027  Y 1206473
X 1512516  Y 1207146
X 1509010  Y 1209437
X 1509310  Y 1212893
X 1519587  Y 1214218
X 1509310  Y 1215893
X 1509310  Y 1218893
X 1526659  Y 1219993
X 1512516  Y 1221289
X 1509310  Y 1221893
X 1509310  Y 1225393
X 1519259  Y 1227993
X 1509310  Y 1228393
X 1512159  Y 1235093
X 1527360  Y 1236525
X 1505159  Y 1242193
X 1526334  Y 1243208
X 1520035  Y 1243850
X 1526659  Y 1249573
X 1514144  Y 1249741
X 1518870  Y 1250672
X 1514093  Y 1255449
X 1519587  Y 1256644
X 1506820  Y 1257065
X 1510428  Y 1259114
X 1512516  Y 1263715
X 1524210  Y 1264193
X 1513200  Y 1268600
X 1519800  Y 1269100
X 1519587  Y 1284928
X 1512546  Y 1296317
X 1526213  Y 1296356
X 1510410  Y 1313659
X 1507910  Y 1318959
X 1513710  Y 1324759
X 1509610  Y 1329459
X 1522610  Y 1331159
X 1513910  Y 1338559
X 1504410  Y 1338559
X 1515310  Y 1344459
X 1508210  Y 1350759
X 1524210  Y 1353359
X 1514610  Y 1357159
X 1506710  Y 1360959
X 1521610  Y 1364159
X 1511410  Y 1365659
X 1516110  Y 1370359
X 1528110  Y 1370659
X 1509510  Y 1372259
X 1520810  Y 1375059
X 1525510  Y 1379759
X 1518810  Y 1381659
X 1510610  Y 1385159
X 1528110  Y 1390959
X 1516610  Y 1415159
X 1516610  Y 1439159
X 1510610  Y 1451159
X 1519610  Y 1466159
X 1522610  Y 1481159
X 1510610  Y 1496159
X 1513610  Y 1511159
X 1522610  Y 1523159
X 1504610  Y 1523159
X 1513610  Y 1532159
X 1507610  Y 1544159
X 1528610  Y 1544159
X 1549610  Y 1544159
X 1531610  Y 1532159
X 1549610  Y 1532159
X 1540610  Y 1523159
X 1528610  Y 1511159
X 1546610  Y 1511159
X 1531610  Y 1496159
X 1552610  Y 1496159
X 1543610  Y 1481159
X 1537610  Y 1466159
X 1546610  Y 1451159
X 1531610  Y 1448159
X 1546610  Y 1439159
X 1531610  Y 1424159
X 1546610  Y 1415159
X 1546710  Y 1409559
X 1549010  Y 1403259
X 1537410  Y 1400259
X 1531610  Y 1400159
X 1544310  Y 1398559
X 1539610  Y 1393859
X 1549710  Y 1392259
X 1534910  Y 1389159
X 1542810  Y 1385359
X 1530210  Y 1384459
X 1551110  Y 1380259
X 1535710  Y 1378259
X 1541910  Y 1371059
X 1549810  Y 1367259
X 1531710  Y 1360859
X 1543410  Y 1360859
X 1552610  Y 1358159
X 1537010  Y 1354459
X 1546999  Y 1351423
X 1530500  Y 1344500
X 1541500  Y 1344500
X 1549610  Y 1331159
X 1540610  Y 1322159
X 1528610  Y 1313159
X 1537610  Y 1304159
X 1537900  Y 1292600
X 1540200  Y 1285200
X 1549800  Y 1282600
X 1537600  Y 1282405
X 1543255  Y 1271611
X 1533800  Y 1270000
X 1551210  Y 1267193
X 1551410  Y 1263593
X 1537510  Y 1259493
X 1551410  Y 1259193
X 1539210  Y 1255993
X 1539110  Y 1252493
X 1539310  Y 1248993
X 1539410  Y 1245993
X 1545210  Y 1243593
X 1538810  Y 1241193
X 1539510  Y 1237793
X 1540210  Y 1235293
X 1539410  Y 1232593
X 1539710  Y 1229833
X 1534227  Y 1229658
X 1546559  Y 1226493
X 1544559  Y 1222793
X 1548759  Y 1210693
X 1545159  Y 1210514
X 1552159  Y 1208293
X 1549359  Y 1208293
X 1531110  Y 1208160
X 1533730  Y 1185933
X 1547872  Y 1185933
X 1540801  Y 1178862
X 1529851  Y 1172810
X 1547872  Y 1171791
X 1544701  Y 1157851
X 1534729  Y 1155141
X 1540010  Y 1152659
X 1530910  Y 1149293
X 1541710  Y 1149193
X 1543510  Y 1146493
X 1535000  Y 1141900
X 1550100  Y 1141700
X 1542600  Y 1141600
X 1533730  Y 1129365
X 1547872  Y 1129365
X 1540801  Y 1122294
X 1533730  Y 1115223
X 1547872  Y 1115223
X 1540801  Y 1108151
X 1538872  Y 1092984
X 1546000  Y 1072500
X 1531000  Y 1072500
X 1539959  Y 1033057
X 1547031  Y 1025986
X 1532888  Y 1025986
X 1539959  Y 1018915
X 1532888  Y 1011844
X 1547031  Y 1011844
X 1539959  Y 1004773
X 1554102  Y 1004773
X 1568244  Y 1004773
X 1575315  Y 1011844
X 1561173  Y 1011844
X 1568244  Y 1018915
X 1575315  Y 1025986
X 1568244  Y 1033057
X 1575315  Y 1040128
X 1561173  Y 1040128
X 1568244  Y 1047199
X 1561173  Y 1054270
X 1575315  Y 1054270
X 1568610  Y 1062659
X 1574110  Y 1067159
X 1568610  Y 1071159
X 1561000  Y 1072500
X 1568244  Y 1089626
X 1554943  Y 1108151
X 1571610  Y 1113659
X 1554943  Y 1122294
X 1562014  Y 1129365
X 1576156  Y 1129365
X 1569085  Y 1136436
X 1557000  Y 1141700
X 1576156  Y 1143507
X 1556969  Y 1145668
X 1561110  Y 1148893
X 1569085  Y 1150578
X 1562014  Y 1157649
X 1576156  Y 1157649
X 1554943  Y 1164720
X 1569085  Y 1164720
X 1562410  Y 1176360
X 1572810  Y 1176660
X 1567110  Y 1178860
X 1566000  Y 1183000
X 1566000  Y 1186000
X 1566000  Y 1189500
X 1575100  Y 1201100
X 1572400  Y 1201800
X 1569210  Y 1202193
X 1554710  Y 1202293
X 1565410  Y 1202293
X 1561610  Y 1202393
X 1571710  Y 1208193
X 1558610  Y 1208493
X 1564310  Y 1212160
X 1569310  Y 1224160
X 1578310  Y 1224160
X 1575310  Y 1224160
X 1572310  Y 1224160
X 1563310  Y 1224160
X 1566310  Y 1224160
X 1578310  Y 1226660
X 1575310  Y 1226660
X 1572310  Y 1226660
X 1569310  Y 1226660
X 1563310  Y 1226660
X 1566310  Y 1226660
X 1578310  Y 1229160
X 1572310  Y 1229160
X 1575310  Y 1229160
X 1569310  Y 1229160
X 1563310  Y 1229160
X 1566310  Y 1229160
X 1566310  Y 1231660
X 1575310  Y 1231660
X 1569310  Y 1231660
X 1572310  Y 1231660
X 1578310  Y 1231660
X 1563310  Y 1231660
X 1575310  Y 1234160
X 1572310  Y 1234160
X 1569310  Y 1234160
X 1566310  Y 1234160
X 1578310  Y 1234160
X 1563310  Y 1234160
X 1566310  Y 1236660
X 1569310  Y 1236660
X 1575310  Y 1236660
X 1572310  Y 1236660
X 1563310  Y 1236660
X 1578310  Y 1236660
X 1578310  Y 1239160
X 1572310  Y 1239160
X 1569310  Y 1239160
X 1575310  Y 1239160
X 1563310  Y 1239160
X 1566310  Y 1239160
X 1569310  Y 1241660
X 1578310  Y 1241660
X 1572310  Y 1241660
X 1563310  Y 1241660
X 1575310  Y 1241660
X 1566310  Y 1241660
X 1555010  Y 1259193
X 1566610  Y 1263393
X 1564100  Y 1269200
X 1567821  Y 1269351
X 1569136  Y 1274105
X 1558263  Y 1274206
X 1572927  Y 1279461
X 1553800  Y 1282600
X 1565320  Y 1287269
X 1576314  Y 1293505
X 1573610  Y 1304159
X 1558610  Y 1313159
X 1567610  Y 1322159
X 1576610  Y 1331159
X 1564500  Y 1344500
X 1573214  Y 1351442
X 1560310  Y 1351526
X 1567610  Y 1358159
X 1564610  Y 1370159
X 1576610  Y 1370159
X 1556210  Y 1373659
X 1562610  Y 1380159
X 1570910  Y 1380559
X 1557710  Y 1386959
X 1573510  Y 1386959
X 1565110  Y 1392259
X 1561610  Y 1400159
X 1576610  Y 1400159
X 1563102  Y 1406306
X 1553710  Y 1407959
X 1558410  Y 1412659
X 1576610  Y 1415159
X 1563110  Y 1417359
X 1556010  Y 1418859
X 1567810  Y 1422059
X 1572510  Y 1426759
X 1565310  Y 1428159
X 1574610  Y 1437459
X 1566797  Y 1437867
X 1555610  Y 1466159
X 1573610  Y 1466159
X 1564610  Y 1481159
X 1573610  Y 1496159
X 1564610  Y 1511159
X 1576610  Y 1523159
X 1558610  Y 1523159
X 1567610  Y 1532159
X 1570610  Y 1544159
X 1591610  Y 1544159
X 1585610  Y 1532159
X 1594610  Y 1523159
X 1582610  Y 1511159
X 1600610  Y 1511159
X 1594610  Y 1496159
X 1585610  Y 1481159
X 1591610  Y 1466159
X 1582610  Y 1451159
X 1596237  Y 1450486
X 1583910  Y 1446759
X 1587839  Y 1442088
X 1594510  Y 1436871
X 1580399  Y 1434648
X 1598010  Y 1430059
X 1583154  Y 1425319
X 1581392  Y 1419837
X 1595880  Y 1419250
X 1594610  Y 1415159
X 1585610  Y 1406159
X 1594610  Y 1400159
X 1593210  Y 1392259
X 1580910  Y 1392259
X 1587710  Y 1386959
X 1600210  Y 1386959
X 1579210  Y 1380559
X 1595810  Y 1380559
X 1587510  Y 1380559
X 1591610  Y 1370159
X 1594610  Y 1358159
X 1579610  Y 1358159
X 1586117  Y 1351359
X 1599020  Y 1351275
X 1591500  Y 1344500
X 1579500  Y 1344500
X 1594610  Y 1322159
X 1588610  Y 1313159
X 1598477  Y 1293512
X 1580785  Y 1287719
X 1590298  Y 1284928
X 1580210  Y 1281993
X 1583400  Y 1278500
X 1597369  Y 1277857
X 1583200  Y 1276500
X 1602210  Y 1269493
X 1590710  Y 1266793
X 1597369  Y 1263715
X 1583310  Y 1263493
X 1589310  Y 1260293
X 1589610  Y 1257593
X 1583310  Y 1253493
X 1599210  Y 1250193
X 1584610  Y 1246193
X 1593210  Y 1245693
X 1602210  Y 1245193
X 1581310  Y 1241660
X 1593110  Y 1239993
X 1602111  Y 1239654
X 1581310  Y 1239160
X 1585810  Y 1237793
X 1581310  Y 1236660
X 1581310  Y 1234160
X 1593810  Y 1233893
X 1581310  Y 1231660
X 1593310  Y 1229893
X 1581310  Y 1229160
X 1586110  Y 1227293
X 1581310  Y 1226660
X 1581310  Y 1224160
X 1593110  Y 1223993
X 1596202  Y 1223856
X 1586110  Y 1221593
X 1601310  Y 1217342
X 1592185  Y 1215470
X 1588100  Y 1212100
X 1582400  Y 1212000
X 1588110  Y 1202193
X 1589210  Y 1199793
X 1593300  Y 1197000
X 1597610  Y 1194493
X 1597369  Y 1178862
X 1590298  Y 1171791
X 1583227  Y 1164720
X 1601910  Y 1161259
X 1590298  Y 1157649
X 1602160  Y 1152710
X 1583227  Y 1150578
X 1592819  Y 1136768
X 1602300  Y 1133600
X 1597369  Y 1122294
X 1585110  Y 1113659
X 1601110  Y 1105659
X 1582386  Y 1089626
X 1589457  Y 1082555
X 1582386  Y 1075484
X 1589457  Y 1068412
X 1582110  Y 1068159
X 1582386  Y 1061341
X 1589457  Y 1054270
X 1596528  Y 1047199
X 1582386  Y 1047199
X 1589457  Y 1040128
X 1596528  Y 1033057
X 1582386  Y 1033057
X 1589457  Y 1025986
X 1596528  Y 1018915
X 1582386  Y 1018915
X 1589457  Y 1011844
X 1582386  Y 1004773
X 1596528  Y 1004773
X 1610670  Y 1004773
X 1624812  Y 1004773
X 1617741  Y 1011844
X 1603599  Y 1011844
X 1610670  Y 1018915
X 1624812  Y 1018915
X 1617741  Y 1025986
X 1624812  Y 1033057
X 1603599  Y 1040128
X 1614810  Y 1072760
X 1626610  Y 1105659
X 1614110  Y 1105659
X 1625654  Y 1122294
X 1611511  Y 1122294
X 1617200  Y 1133600
X 1622300  Y 1133600
X 1607200  Y 1133700
X 1616710  Y 1152693
X 1607110  Y 1152710
X 1623110  Y 1152759
X 1612110  Y 1152860
X 1627110  Y 1152910
X 1607310  Y 1161160
X 1616710  Y 1161393
X 1622510  Y 1161593
X 1625654  Y 1164720
X 1618582  Y 1171791
X 1612814  Y 1174393
X 1625654  Y 1178862
X 1618582  Y 1185933
X 1624710  Y 1186288
X 1624710  Y 1194909
X 1623276  Y 1209693
X 1619655  Y 1214505
X 1625632  Y 1217194
X 1610410  Y 1217493
X 1618967  Y 1223860
X 1607797  Y 1223860
X 1624374  Y 1227102
X 1612972  Y 1231400
X 1604500  Y 1231400
X 1603410  Y 1233893
X 1625654  Y 1235431
X 1604500  Y 1240000
X 1614891  Y 1240000
X 1615210  Y 1245193
X 1608329  Y 1247711
X 1626160  Y 1250779
X 1610724  Y 1255053
X 1618582  Y 1256644
X 1611511  Y 1263715
X 1625654  Y 1263715
X 1620310  Y 1266693
X 1611511  Y 1277857
X 1625654  Y 1277857
X 1604440  Y 1284928
X 1618582  Y 1284928
X 1620387  Y 1293495
X 1609610  Y 1304159
X 1618610  Y 1313159
X 1606610  Y 1313159
X 1621610  Y 1322159
X 1603610  Y 1331159
X 1618500  Y 1344500
X 1606500  Y 1344500
X 1611923  Y 1351191
X 1621610  Y 1358159
X 1606610  Y 1358159
X 1618610  Y 1370159
X 1603610  Y 1370159
X 1612410  Y 1380559
X 1620710  Y 1380559
X 1604110  Y 1380559
X 1626410  Y 1386759
X 1617410  Y 1386759
X 1611810  Y 1386959
X 1626910  Y 1392259
X 1616410  Y 1392259
X 1604910  Y 1392259
X 1612610  Y 1400159
X 1603610  Y 1406159
X 1621610  Y 1406159
X 1612610  Y 1415159
X 1614089  Y 1419641
X 1606510  Y 1430059
X 1615010  Y 1430059
X 1623510  Y 1430059
X 1613893  Y 1435892
X 1622810  Y 1444459
X 1609869  Y 1445108
X 1605670  Y 1448422
X 1624193  Y 1456833
X 1604026  Y 1458275
X 1617221  Y 1460757
X 1610500  Y 1464500
X 1627610  Y 1466159
X 1619250  Y 1473500
X 1627567  Y 1480953
X 1606610  Y 1481159
X 1615610  Y 1496159
X 1621610  Y 1511159
X 1609610  Y 1523159
X 1603610  Y 1532159
X 1621610  Y 1532159
X 1612610  Y 1544159
X 1633610  Y 1544159
X 1642610  Y 1532159
X 1630610  Y 1523159
X 1651610  Y 1523159
X 1642610  Y 1511159
X 1636610  Y 1496159
X 1629037  Y 1490401
X 1636334  Y 1480950
X 1645092  Y 1480950
X 1642643  Y 1473500
X 1630330  Y 1473500
X 1645610  Y 1466159
X 1651932  Y 1458873
X 1638063  Y 1457853
X 1632010  Y 1444459
X 1641210  Y 1444459
X 1650410  Y 1444459
X 1629947  Y 1438045
X 1648156  Y 1436479
X 1632010  Y 1430059
X 1640510  Y 1430059
X 1649010  Y 1430059
X 1647372  Y 1420424
X 1630731  Y 1420033
X 1630610  Y 1415159
X 1648610  Y 1415159
X 1639610  Y 1406159
X 1630610  Y 1400159
X 1648610  Y 1400159
X 1637310  Y 1392259
X 1649810  Y 1392259
X 1635410  Y 1386759
X 1644410  Y 1386759
X 1637310  Y 1380559
X 1629010  Y 1380559
X 1645610  Y 1380559
X 1630610  Y 1370159
X 1645610  Y 1370159
X 1648610  Y 1358159
X 1633610  Y 1358159
X 1630273  Y 1351107
X 1641668  Y 1351024
X 1645000  Y 1344500
X 1630610  Y 1331159
X 1648610  Y 1322159
X 1648610  Y 1313159
X 1630610  Y 1313159
X 1645610  Y 1304159
X 1640983  Y 1293511
X 1650607  Y 1286553
X 1632725  Y 1284928
X 1652010  Y 1277193
X 1652010  Y 1273693
X 1632725  Y 1270786
X 1652200  Y 1263400
X 1632725  Y 1256644
X 1632725  Y 1242502
X 1649601  Y 1241393
X 1639796  Y 1235431
X 1632725  Y 1228360
X 1632132  Y 1219344
X 1646867  Y 1214218
X 1637273  Y 1214203
X 1631441  Y 1207972
X 1637273  Y 1201712
X 1646867  Y 1200075
X 1631441  Y 1196239
X 1637273  Y 1189487
X 1646867  Y 1185933
X 1637273  Y 1176373
X 1647110  Y 1174758
X 1632725  Y 1171791
X 1637510  Y 1161793
X 1647110  Y 1161693
X 1631910  Y 1161693
X 1640410  Y 1156020
X 1637610  Y 1152793
X 1652610  Y 1152793
X 1646810  Y 1152793
X 1631810  Y 1152793
X 1642110  Y 1152760
X 1652200  Y 1133600
X 1632000  Y 1133600
X 1647200  Y 1133600
X 1637092  Y 1133516
X 1639796  Y 1122294
X 1646867  Y 1115223
X 1635610  Y 1105659
X 1629610  Y 1072760
X 1644710  Y 1072760
X 1638954  Y 1033057
X 1631883  Y 1025986
X 1638954  Y 1018915
X 1631883  Y 1011844
X 1646025  Y 1011844
X 1638954  Y 1004773
X 1653097  Y 1004773
X 1660168  Y 1011844
X 1665500  Y 1036000
X 1677000  Y 1036000
X 1661000  Y 1041500
X 1677000  Y 1048000
X 1665500  Y 1048000
X 1660168  Y 1054270
X 1663462  Y 1059093
X 1663462  Y 1070701
X 1659610  Y 1072760
X 1677500  Y 1074000
X 1665348  Y 1074008
X 1662000  Y 1080000
X 1665359  Y 1085193
X 1676000  Y 1086500
X 1668080  Y 1108151
X 1653938  Y 1108151
X 1661009  Y 1115223
X 1668080  Y 1122294
X 1653938  Y 1122294
X 1661009  Y 1129365
X 1672000  Y 1129500
X 1660110  Y 1141659
X 1675151  Y 1143507
X 1671000  Y 1144000
X 1668080  Y 1150578
X 1657110  Y 1152760
X 1675151  Y 1157649
X 1654810  Y 1159393
X 1668080  Y 1164720
X 1656400  Y 1167200
X 1675151  Y 1171791
X 1661009  Y 1171791
X 1653938  Y 1178862
X 1661009  Y 1185933
X 1653938  Y 1193004
X 1671259  Y 1193752
X 1661009  Y 1200075
X 1677237  Y 1205094
X 1653938  Y 1207146
X 1661009  Y 1214218
X 1675151  Y 1214218
X 1661210  Y 1220693
X 1654210  Y 1223193
X 1661210  Y 1226693
X 1668080  Y 1235431
X 1653938  Y 1235431
X 1658210  Y 1235546
X 1662611  Y 1238748
X 1654102  Y 1238748
X 1677210  Y 1240693
X 1677210  Y 1250693
X 1661009  Y 1256644
X 1675151  Y 1256644
X 1668080  Y 1263715
X 1655410  Y 1267693
X 1675151  Y 1270786
X 1662619  Y 1279268
X 1675151  Y 1284928
X 1668240  Y 1296310
X 1654105  Y 1296350
X 1663610  Y 1313159
X 1675610  Y 1322159
X 1663610  Y 1328159
X 1657610  Y 1331159
X 1672500  Y 1344500
X 1658760  Y 1351275
X 1677864  Y 1351526
X 1675610  Y 1358159
X 1660610  Y 1358159
X 1657610  Y 1370159
X 1672610  Y 1370159
X 1670510  Y 1380559
X 1662210  Y 1380559
X 1653910  Y 1380559
X 1671410  Y 1386759
X 1653410  Y 1386759
X 1662410  Y 1386759
X 1659110  Y 1392359
X 1672110  Y 1392459
X 1666610  Y 1400159
X 1657610  Y 1406159
X 1675610  Y 1406159
X 1666610  Y 1415159
X 1664014  Y 1420816
X 1657510  Y 1430059
X 1666010  Y 1430059
X 1674510  Y 1430059
X 1666168  Y 1436871
X 1659610  Y 1444459
X 1668810  Y 1444459
X 1678010  Y 1444459
X 1654610  Y 1451159
X 1677631  Y 1458057
X 1665903  Y 1458771
X 1663610  Y 1466159
X 1654671  Y 1473500
X 1669258  Y 1473500
X 1662608  Y 1480950
X 1671366  Y 1480950
X 1653850  Y 1480950
X 1667985  Y 1489420
X 1657610  Y 1496159
X 1663610  Y 1511159
X 1672610  Y 1523159
X 1663610  Y 1532159
X 1654610  Y 1544159
X 1675610  Y 1544159
X 1696610  Y 1544159
X 1684610  Y 1532159
X 1693610  Y 1523159
X 1684610  Y 1511159
X 1678610  Y 1496159
X 1699610  Y 1496159
X 1691462  Y 1489805
X 1681996  Y 1480962
X 1692486  Y 1480962
X 1702976  Y 1480962
X 1698505  Y 1473500
X 1683665  Y 1473500
X 1681610  Y 1466159
X 1699610  Y 1466159
X 1694050  Y 1457445
X 1690610  Y 1451159
X 1687210  Y 1444459
X 1696410  Y 1444459
X 1702193  Y 1437654
X 1684180  Y 1437262
X 1683010  Y 1430059
X 1691510  Y 1430059
X 1700010  Y 1430059
X 1697298  Y 1421599
X 1680656  Y 1421208
X 1684610  Y 1415159
X 1702610  Y 1415159
X 1693610  Y 1406159
X 1684610  Y 1400159
X 1702610  Y 1400159
X 1686510  Y 1392559
X 1700810  Y 1392559
X 1680410  Y 1386759
X 1698410  Y 1386759
X 1689410  Y 1386759
X 1678810  Y 1380559
X 1695410  Y 1380559
X 1687110  Y 1380559
X 1699610  Y 1370159
X 1684610  Y 1370159
X 1702610  Y 1358159
X 1687610  Y 1358159
X 1698475  Y 1351526
X 1699500  Y 1344500
X 1687500  Y 1335000
X 1684610  Y 1331159
X 1692327  Y 1324606
X 1702610  Y 1322159
X 1678610  Y 1313159
X 1694091  Y 1309734
X 1681610  Y 1304159
X 1698257  Y 1292106
X 1682222  Y 1291999
X 1689293  Y 1284928
X 1682222  Y 1277857
X 1696110  Y 1275159
X 1682222  Y 1263715
X 1696364  Y 1263715
X 1689293  Y 1256644
X 1682222  Y 1249573
X 1696364  Y 1249573
X 1681210  Y 1245693
X 1694727  Y 1238204
X 1682222  Y 1235431
X 1681100  Y 1226700
X 1691185  Y 1222261
X 1681210  Y 1220693
X 1698082  Y 1216130
X 1685054  Y 1212758
X 1699768  Y 1204328
X 1687660  Y 1194978
X 1678923  Y 1181490
X 1684018  Y 1171818
X 1699400  Y 1170800
X 1696364  Y 1164720
X 1685782  Y 1164480
X 1689293  Y 1157649
X 1698500  Y 1152000
X 1694500  Y 1152000
X 1686500  Y 1152000
X 1691000  Y 1152000
X 1702000  Y 1152000
X 1683500  Y 1152000
X 1682500  Y 1137500
X 1687500  Y 1137500
X 1685000  Y 1137500
X 1678500  Y 1136500
X 1685000  Y 1135000
X 1687500  Y 1135000
X 1682500  Y 1135000
X 1697500  Y 1130000
X 1702500  Y 1130000
X 1678500  Y 1130000
X 1692500  Y 1130000
X 1678500  Y 1122000
X 1696010  Y 1119359
X 1693610  Y 1119359
X 1696010  Y 1116959
X 1693610  Y 1116959
X 1682500  Y 1115000
X 1693610  Y 1114559
X 1696010  Y 1114559
X 1691400  Y 1110800
X 1698406  Y 1110722
X 1682222  Y 1108151
X 1702400  Y 1107000
X 1679400  Y 1103300
X 1683200  Y 1096000
X 1683200  Y 1092500
X 1691800  Y 1085800
X 1702500  Y 1085500
X 1681000  Y 1080000
X 1698000  Y 1066400
X 1682222  Y 1065725
X 1690400  Y 1058000
X 1682222  Y 1051583
X 1698000  Y 1050000
X 1689293  Y 1044512
X 1682000  Y 1041500
X 1696364  Y 1037441
X 1682222  Y 1037441
X 1689293  Y 1030370
X 1696364  Y 1023299
X 1682222  Y 1023299
X 1689293  Y 1016228
X 1696364  Y 1009157
X 1682222  Y 1009157
X 1710506  Y 1009157
X 1724648  Y 1009157
X 1703435  Y 1016228
X 1710506  Y 1023299
X 1724648  Y 1023299
X 1717577  Y 1030370
X 1703435  Y 1030370
X 1703435  Y 1044512
X 1705200  Y 1058000
X 1703435  Y 1072796
X 1717577  Y 1072796
X 1724900  Y 1079400
X 1710506  Y 1079867
X 1708200  Y 1085600
X 1714200  Y 1086000
X 1717110  Y 1088293
X 1709800  Y 1090500
X 1706600  Y 1090500
X 1703500  Y 1090600
X 1710300  Y 1106900
X 1706600  Y 1107000
X 1717000  Y 1108900
X 1714000  Y 1109000
X 1720000  Y 1109000
X 1726710  Y 1109793
X 1710610  Y 1115159
X 1717577  Y 1115223
X 1715110  Y 1119659
X 1705610  Y 1119659
X 1707500  Y 1130000
X 1723500  Y 1147000
X 1715500  Y 1147000
X 1708500  Y 1147000
X 1707000  Y 1164000
X 1722803  Y 1164560
X 1721272  Y 1170359
X 1725800  Y 1172800
X 1722600  Y 1175400
X 1717652  Y 1178373
X 1708499  Y 1178821
X 1723000  Y 1186000
X 1718600  Y 1186800
X 1703600  Y 1191146
X 1716322  Y 1196204
X 1708730  Y 1203450
X 1727971  Y 1203561
X 1720723  Y 1207143
X 1706136  Y 1215552
X 1713000  Y 1216739
X 1715179  Y 1216753
X 1712808  Y 1219262
X 1715094  Y 1219262
X 1712842  Y 1221651
X 1715145  Y 1221702
X 1717500  Y 1227889
X 1721111  Y 1231158
X 1724662  Y 1231213
X 1705899  Y 1231611
X 1711876  Y 1239734
X 1710506  Y 1249573
X 1724648  Y 1249573
X 1703435  Y 1256644
X 1717577  Y 1256644
X 1724648  Y 1263715
X 1710506  Y 1263715
X 1717577  Y 1270786
X 1724648  Y 1277857
X 1705798  Y 1280753
X 1717577  Y 1284928
X 1710506  Y 1291999
X 1724648  Y 1291999
X 1717610  Y 1304159
X 1708610  Y 1313159
X 1722069  Y 1316288
X 1711610  Y 1331159
X 1726500  Y 1344500
X 1720511  Y 1351526
X 1714610  Y 1358159
X 1711610  Y 1370159
X 1726610  Y 1370159
X 1720310  Y 1380559
X 1712010  Y 1380559
X 1703710  Y 1380559
X 1716410  Y 1386759
X 1707410  Y 1386759
X 1725410  Y 1386759
X 1714910  Y 1392559
X 1720610  Y 1400159
X 1711610  Y 1406159
X 1720610  Y 1415159
X 1713940  Y 1421991
X 1725510  Y 1430059
X 1708510  Y 1430059
X 1717010  Y 1430059
X 1714136  Y 1438045
X 1724010  Y 1444459
X 1714810  Y 1444459
X 1705610  Y 1444459
X 1726610  Y 1451159
X 1727771  Y 1456281
X 1710937  Y 1456882
X 1717610  Y 1466159
X 1723287  Y 1473500
X 1710371  Y 1473500
X 1716254  Y 1480962
X 1709226  Y 1490708
X 1720610  Y 1496159
X 1726610  Y 1511159
X 1705610  Y 1511159
X 1714610  Y 1523159
X 1705610  Y 1532159
X 1726610  Y 1532159
X 1717610  Y 1544159
X 1738610  Y 1544159
X 1747610  Y 1532159
X 1735610  Y 1523159
X 1747610  Y 1511159
X 1744610  Y 1496159
X 1749300  Y 1493200
X 1733313  Y 1490708
X 1729068  Y 1480962
X 1741815  Y 1480962
X 1737209  Y 1473500
X 1735610  Y 1466159
X 1744605  Y 1455679
X 1733210  Y 1444459
X 1742410  Y 1444459
X 1751610  Y 1444459
X 1733127  Y 1438045
X 1747616  Y 1436479
X 1742510  Y 1430059
X 1751010  Y 1430059
X 1734010  Y 1430059
X 1730582  Y 1422382
X 1747616  Y 1421403
X 1738610  Y 1415159
X 1747610  Y 1406159
X 1729610  Y 1406159
X 1738610  Y 1400159
X 1729010  Y 1392559
X 1743110  Y 1392459
X 1743410  Y 1386759
X 1734410  Y 1386759
X 1752410  Y 1386759
X 1747310  Y 1380559
X 1729310  Y 1380559
X 1738310  Y 1380559
X 1738610  Y 1370159
X 1729610  Y 1358159
X 1741610  Y 1358159
X 1740369  Y 1351526
X 1751000  Y 1337500
X 1738610  Y 1331159
X 1729610  Y 1322159
X 1745994  Y 1319927
X 1738610  Y 1313159
X 1734292  Y 1307336
X 1738791  Y 1291999
X 1731720  Y 1284928
X 1745862  Y 1284928
X 1738791  Y 1277857
X 1752933  Y 1277857
X 1731720  Y 1270786
X 1745862  Y 1270786
X 1738791  Y 1263715
X 1752933  Y 1263715
X 1745862  Y 1256644
X 1731720  Y 1256644
X 1738791  Y 1249573
X 1752933  Y 1249573
X 1729349  Y 1238814
X 1732723  Y 1231258
X 1729171  Y 1231052
X 1730389  Y 1206895
X 1740301  Y 1206844
X 1735456  Y 1202500
X 1745057  Y 1202500
X 1728902  Y 1199708
X 1732200  Y 1196400
X 1742600  Y 1193000
X 1746600  Y 1193000
X 1750000  Y 1193000
X 1742800  Y 1176400
X 1750200  Y 1176400
X 1746400  Y 1176400
X 1742600  Y 1171400
X 1750862  Y 1171136
X 1731542  Y 1170541
X 1741690  Y 1162856
X 1730776  Y 1157019
X 1740472  Y 1156803
X 1751784  Y 1154541
X 1739500  Y 1147000
X 1730500  Y 1147000
X 1752000  Y 1145707
X 1752933  Y 1079867
X 1736800  Y 1079800
X 1733200  Y 1079800
X 1728400  Y 1079500
X 1731720  Y 1072796
X 1731720  Y 1030370
X 1752933  Y 1023299
X 1745862  Y 1016228
X 1731720  Y 1016228
X 1752933  Y 1009157
X 1738791  Y 1009157
X 1767075  Y 1009157
